timestamp,response,emotion0,value0,emotion1,value1
2013-04-23 04:12:39.524922+00,shock,surprise,0.7519995262613520,sadness,0.6745792297879230
2013-04-23 04:12:43.383125+00,Fear,sadness,0.8584361662855370,anger,0.397365045058541
2013-04-23 04:12:44.414661+00,upset,disgust,0.8419862566515800,,
2013-04-23 04:12:47.200059+00,happy,joy,0.9721160393441100,,
2013-04-23 04:12:49.176013+00,upset,disgust,0.9126112128375100,,
2013-04-23 04:12:50.244412+00,Disappointment,surprise,0.6206924380744890,fear,0.4020837480402850
2013-04-23 04:12:50.52303+00,Happiness,joy,0.6369402580661700,joy,0.8216040616156530
2013-04-23 04:12:53.892033+00,surprise,fear,0.8921143729006870,,
2013-04-23 04:12:57.48371+00,Awe,surprise,0.6593747305026840,,
2013-04-23 04:12:59.277837+00,disgust,disgust,0.9995807800907640,,
2013-04-23 04:13:05.232571+00,Sadness,surprise,0.4650653422476310,sadness,0.7555522808843980
2013-04-23 04:13:09.793902+00,happy,joy,0.8030886460095640,,
2013-04-23 04:13:10.57251+00,Shock,anger,0.5068205427378420,,
2013-04-23 04:13:13.359009+00,indifferent,disgust,0.8080433039460330,,
2013-04-23 04:13:16.009284+00,Disdain,disgust,0.3537990616263200,disgust,0.7698712170144400
2013-04-23 04:13:19.287503+00,shocked,anger,0.9017547191819180,fear,0.5581591481342910
2013-04-23 04:13:20.088175+00,Horror,anger,0.5493480263743550,disgust,0.8410618701949720
2013-04-23 04:13:24.120375+00,annoyed,disgust,0.5743013492785390,anger,0.5273025745060300
2013-04-23 04:13:24.647161+00,Horror,disgust,0.6778853279072790,anger,0.43663152819499400
2013-04-23 04:13:28.433474+00,surprised,fear,0.7700914717279380,,
2013-04-23 04:13:32.952641+00,sad,sadness,0.8070504639763390,anger,0.6934632900403810
2013-04-23 04:13:34.512567+00,Shock,disgust,0.5273375643417240,,
2013-04-23 04:13:38.248616+00,concerned,sadness,0.5281004373217000,,
2013-04-23 04:13:38.636778+00,Heartbreak,sadness,0.9683390621218740,fear,0.8457630738950480
2013-04-23 04:13:38.839431+00,happy,surprise,0.38111453768797200,joy,0.6435236605349930
2013-04-23 04:13:40.632592+00,Surprise,surprise,0.450653196265921,,
2013-04-23 04:13:43.000835+00,annoyed,disgust,0.6322702125180510,,
2013-04-23 04:13:47.509739+00,somewhat sad,sadness,0.5068720289040360,joy,0.3369889365043490
2013-04-23 04:13:47.676182+00,happy,joy,0.7755489748669790,fear,0.584936025342904
2013-04-23 04:13:52.221589+00,Acceptance,sadness,0.481065891939382,,
2013-04-23 04:13:52.698935+00,angry,anger,0.4570083906408400,,
2013-04-23 04:13:55.32131+00,Sad Surprise,fear,0.4655875322641810,,
2013-04-23 04:13:56.834566+00,slightly horrified,fear,0.7282301420113070,sadness,0.9805251244921240
2013-04-23 04:13:57.860579+00,surprise,surprise,0.8574759261915460,,
2013-04-23 04:14:01.153016+00,pleasantly surprised,surprise,0.6280097272945570,,
2013-04-23 04:14:01.81067+00,Disappointment,sadness,0.713408992845141,surprise,0.5459515741624170
2013-04-23 04:14:02.086644+00,anger,anger,0.9404650217620660,,
2013-04-23 04:14:03.778738+00,Fear,sadness,0.7736695661675190,anger,0.5030219707405200
2013-04-23 04:14:03.872011+00,more sad,sadness,0.5899802283849570,,
2013-04-23 04:14:05.261661+00,smug,joy,0.6522556945681570,,
2013-04-23 04:14:05.437644+00,surprise,surprise,0.6280208939686420,,
2013-04-23 04:14:06.085317+00,angry,anger,0.46641650840174400,disgust,0.87758259489201
2013-04-23 04:14:10.531429+00,Shock,fear,0.6342201157473030,fear,0.614064477966167
2013-04-23 04:14:10.714441+00,Satisfaction,joy,0.6439861840474260,,
2013-04-23 04:14:10.828859+00,worried,fear,0.972309162421152,,
2013-04-23 04:14:12.614708+00,surprised,sadness,0.508917920710519,surprise,0.6192630821373310
2013-04-23 04:14:13.051759+00,bemusement,sadness,0.33835976745467600,joy,0.49307561407331400
2013-04-23 04:14:15.748978+00,Happiness,joy,0.7900959658902140,,
2013-04-23 04:14:15.898289+00,Anger,anger,0.8918412338331770,,
2013-04-23 04:14:16.192039+00,fury,disgust,0.8833136288216340,anger,0.8756551589816810
2013-04-23 04:14:16.786578+00,noooooo!,sadness,0.5364599057007580,anger,0.8049756307387720
2013-04-23 04:14:20.26608+00,Shock,fear,0.367721197172068,fear,0.44654026678763300
2013-04-23 04:14:21.277538+00,shock,surprise,0.5783487603766840,,
2013-04-23 04:14:23.858847+00,fear,disgust,0.675780588705404,disgust,0.8671525914579240
2013-04-23 04:14:25.861154+00,Horror,fear,0.5006602321285750,fear,0.7989543732954190
2013-04-23 04:14:26.981124+00,Dissatisfaction,surprise,0.3317254792697130,disgust,0.8412345713587560
2013-04-23 04:14:27.168695+00,disappointed,disgust,0.44622143921442300,,
2013-04-23 04:14:27.614471+00,contentment,fear,0.6363873023731300,,
2013-04-23 04:14:28.038578+00,shock,anger,0.9923535723704840,surprise,0.3927777028176930
2013-04-23 04:14:28.297818+00,changing emotion,anger,0.6664446366950870,disgust,0.900743534672074
2013-04-23 04:14:33.025612+00,Anger,anger,0.915991634572856,,
2013-04-23 04:14:33.114901+00,worried,sadness,0.43043020949699000,,
2013-04-23 04:14:34.73262+00,Annoyance,joy,0.6955085215750940,disgust,0.8834597594215680
2013-04-23 04:14:34.9124+00,surprised happy,joy,0.3264313097577540,surprise,0.4756902966881170
2013-04-23 04:14:35.399582+00,nervousness,surprise,0.6316236763053920,,
2013-04-23 04:14:37.982579+00,Awe,surprise,0.6612647103515370,,
2013-04-23 04:14:39.159009+00,really worried,fear,0.590999128925614,sadness,0.987740835500881
2013-04-23 04:14:39.515685+00,Sadness,sadness,0.7698767073219640,,
2013-04-23 04:14:39.595034+00,changing emotion,surprise,0.3441334016388280,,
2013-04-23 04:14:40.853602+00,fear,sadness,0.619260615666491,fear,0.5116919597910260
2013-04-23 04:14:44.117155+00,changing emotion,anger,0.6856767228106040,disgust,0.382198566920124
2013-04-23 04:14:44.470134+00,Grief,sadness,0.9322955856803030,,
2013-04-23 04:14:47.0202+00,disappointed,sadness,0.5368662839755420,,
2013-04-23 04:14:47.825785+00,openness,surprise,0.5087371102092430,,
2013-04-23 04:14:48.094287+00,Surprise,fear,0.5612466773716730,,
2013-04-23 04:14:51.301271+00,changing emotion,fear,0.9894929095637050,surprise,0.3738081167452040
2013-04-23 04:14:51.590144+00,angry,disgust,0.4174037544056770,anger,0.5085849978495390
2013-04-23 04:14:53.419797+00,Horror,fear,0.50050493509043,surprise,0.4826406261418020
2013-04-23 04:14:53.901789+00,disapproval,disgust,0.7620656074723230,anger,0.6152645447757100
2013-04-23 04:14:55.252554+00,changing emotion,surprise,0.7099492493784050,,
2013-04-23 04:14:55.371861+00,Emotionless,sadness,0.3765769101071400,,
2013-04-23 04:15:00.251051+00,grumpiness,anger,0.7439287175099970,,
2013-04-23 04:15:00.41568+00,slight surprise,surprise,0.4613308971514930,,
2013-04-23 04:15:06.034965+00,Emotionless,surprise,0.32494268406453600,,
2013-04-23 04:15:07.429859+00,horror,fear,0.9371283180392480,,
2013-04-23 04:15:11.179565+00,surprised-worried,surprise,0.32469828724861100,fear,0.8142119447002190
2013-04-23 04:15:12.741223+00,Sadness,joy,0.5285155060264460,sadness,0.5189760271876400
2013-04-23 04:15:15.405349+00,sadness,sadness,0.8859385003316550,,
2013-04-23 04:15:16.791877+00,worried,fear,0.7671570881735530,,
2013-04-23 04:15:17.354563+00,"actually i see geometry, this one is a trapezoid mouth",fear,0.6389503604499620,,
2013-04-23 04:15:22.431893+00,Sadness,disgust,0.7360406997585080,sadness,0.5712692289084140
2013-04-23 04:15:23.651159+00,suspicious,joy,0.8427751761881990,disgust,0.7933093328479620
2013-04-23 04:15:23.730675+00,slightly evil,joy,0.6643425707239660,anger,0.4457500761607660
2013-04-23 04:15:26.52059+00,sadness,sadness,0.8434501835843550,,
2013-04-23 04:15:27.320541+00,Annoyance,disgust,0.42668088214543500,disgust,0.5029938094514080
2013-04-23 04:15:29.285112+00,dismayed,sadness,0.509881381059756,,
2013-04-23 04:15:32.268097+00,somewhat happy,joy,0.49184855818748500,,
2013-04-23 04:15:32.705822+00,Sadness,sadness,0.624009401300044,,
2013-04-23 04:15:35.852233+00,unhappy,sadness,0.7330294255859070,disgust,0.7269544261235230
2013-04-23 04:15:37.480226+00,oh no!,surprise,0.7804428930394350,sadness,0.828900579479523
2013-04-23 04:15:39.871594+00,pentagon mouth,surprise,0.9255619035568090,disgust,0.4503464495297520
2013-04-23 04:15:41.108432+00,Happiness,fear,0.31611501067310600,joy,0.8355259443170300
2013-04-23 04:15:47.170717+00,Grief,sadness,0.9771662147643180,,
2013-04-23 04:15:51.107855+00,grumbling,disgust,0.6244026625761760,,
2013-04-23 04:15:51.205124+00,astonished,surprise,0.532944251410663,anger,0.3001752953510730
2013-04-23 04:15:51.29432+00,hexagon mouth,surprise,0.6279331020545210,disgust,0.5154580700211230
2013-04-23 04:15:52.183823+00,disdain,disgust,0.8727587768342350,,
2013-04-23 04:15:53.590773+00,Sadness,fear,0.39087716079592400,sadness,0.9012723009234430
2013-04-23 04:15:56.849123+00,angry,anger,0.7385497418465090,,
2013-04-23 04:15:57.342562+00,Awe,surprise,0.7949820157683090,,
2013-04-23 04:16:00.951599+00,shock,surprise,0.48063210565596800,,
2013-04-23 04:16:01.063786+00,so sad,sadness,0.9636081207776440,,
2013-04-23 04:16:01.970578+00,smile,joy,0.8195771085796880,,
2013-04-23 04:16:03.762674+00,heptagon mouth,surprise,0.9437414520420130,,
2013-04-23 04:16:06.89213+00,Satisfaction,joy,0.646889096988134,,
2013-04-23 04:16:08.373108+00,sad,anger,0.38760346404742400,sadness,0.6496567256981510
2013-04-23 04:16:11.266954+00,same,surprise,0.8571546726394440,sadness,0.4306341985473410
2013-04-23 04:16:11.530161+00,Disfain,surprise,0.40189586856156800,disgust,0.8545470086889390
2013-04-23 04:16:15.403766+00,slightly happy,fear,0.5321643569739540,joy,0.6126428223913540
2013-04-23 04:16:21.22351+00,Surprise,surprise,0.6341422361866290,surprise,0.47708385315348400
2013-04-23 04:16:21.299961+00,sad,sadness,0.9763602128950880,fear,0.30987595194019400
2013-04-23 04:16:23.931041+00,octagon mouth,anger,0.5410032026935370,,
2013-04-23 04:16:30.649922+00,worried,fear,0.49632014660164700,,
2013-04-23 04:16:35.603392+00,Worry,fear,0.479962605725172,joy,0.7059663982425650
2013-04-23 04:16:36.38446+00,oh ok!,surprise,0.30281600051093800,surprise,0.3084886755095800
2013-04-23 04:16:36.752342+00,worry,surprise,0.7052489613182840,sadness,0.9885447693755850
2013-04-23 04:16:39.393016+00,Anger,disgust,0.7390479245802580,surprise,0.47448755685262400
2013-04-23 04:16:39.671583+00,surprised,fear,0.8822055469499900,surprise,0.9289964012335990
2013-04-23 04:16:40.963188+00,quadrilateral mouth,fear,0.4863658574642610,sadness,0.6885819157352670
2013-04-23 04:16:41.171731+00,whyyy?,disgust,0.3301765268435700,sadness,0.7081277144141500
2013-04-23 04:16:45.083188+00,Sadness,sadness,0.9992314936260370,sadness,0.4315214029673810
2013-04-23 04:16:46.109574+00,ohhhhhh! ,surprise,0.825811431510374,fear,0.6099847629666330
2013-04-23 04:16:46.232613+00,anger,anger,0.8673934907186780,,
2013-04-23 04:16:47.061886+00,puzzled,sadness,0.9504830601307250,,
2013-04-23 04:16:48.594205+00,happiness,joy,0.9349945785477760,,
2013-04-23 04:16:48.769667+00,angry,disgust,0.5671915168873970,anger,0.797717974986881
2013-04-23 04:16:49.790724+00,Anger,disgust,0.9708473404809100,,
2013-04-23 04:16:53.099369+00,angry,surprise,0.3904506489401680,anger,0.8054770948365330
2013-04-23 04:16:53.882264+00,sadness,fear,0.3755727873183790,fear,0.6261466569965710
2013-04-23 04:16:54.355457+00,surprised,sadness,0.8407553588125630,disgust,0.8759579746341660
2013-04-23 04:16:55.431393+00,smile,joy,0.41796107224654400,,
2013-04-23 04:16:57.089374+00,Happiness,joy,0.9830022637973100,surprise,0.3001271227155330
2013-04-23 04:16:57.846268+00,surpirse,surprise,0.5324812506092710,joy,0.37910176322329800
2013-04-23 04:17:00.05326+00,goat,disgust,0.7612962747225540,,
2013-04-23 04:17:03.162354+00,what the hell,disgust,0.9572262901812790,joy,0.7558341225376350
2013-04-23 04:17:03.58003+00,Worry,fear,0.5237525549804980,anger,0.5770990817155400
2013-04-23 04:17:04.06408+00,disappointed,anger,0.3675824302015830,,
2013-04-23 04:17:04.529393+00,eating a banana,surprise,0.9780176851898430,,
2013-04-23 04:17:09.346948+00,focused,anger,0.6919949547771190,fear,0.34122410739046500
2013-04-23 04:17:10.027907+00,Great surprise,sadness,0.38216372544302400,surprise,0.94492176298104
2013-04-23 04:17:11.473961+00,surprise,anger,0.7638039369834590,surprise,0.6789747818140310
2013-04-23 04:17:13.982155+00,dunno,anger,0.3485725071979690,joy,0.4969352887943390
2013-04-23 04:17:14.667766+00,eating a smaller banana,surprise,0.7933607456041500,,
2013-04-23 04:17:19.544879+00,grumbling,disgust,0.6029948661802340,,
2013-04-23 04:17:19.771299+00,sad,sadness,0.6372524646809320,sadness,0.6593803320312870
2013-04-23 04:17:30.68871+00,worried,fear,0.8425985086942090,,
2013-04-23 04:17:31.282494+00,anger upon eating a larger banana,anger,0.9932386773638430,,
2013-04-23 04:17:36.27494+00,same,anger,0.9130824554478750,,
2013-04-23 04:17:43.925726+00,angry-disappointed,disgust,0.8051066577201710,,
2013-04-23 04:17:48.903955+00,sad,sadness,0.8741155882831660,joy,0.7348664456512780
2013-04-23 04:17:53.619322+00,normal,fear,0.4245124940061940,fear,0.3068710089894010
2013-04-23 04:18:01.347491+00,about to cry,sadness,0.7361611676868050,joy,0.8826303577749060
2013-04-23 04:18:07.188787+00,surprised,sadness,0.8767115449300040,surprise,0.9562562552280720
2013-04-23 04:18:11.580107+00,sad,joy,0.4654434107011180,fear,0.8400508571416140
2013-04-23 04:18:17.565844+00,very surprised,fear,0.31989629794843500,surprise,0.976499784993939
2013-04-23 04:18:24.819873+00,surprised,surprise,0.6901650720741600,,
2013-04-23 04:18:31.057543+00,mumbling,disgust,0.5295904745347800,,
2013-04-23 04:18:39.105477+00,sad,disgust,0.9664335799170660,surprise,0.348203690117225
2013-04-23 04:18:43.024205+00,angry,anger,0.8469992585247380,,
2013-04-23 04:18:48.620848+00,sad,disgust,0.8759048851905390,joy,0.5915553220314900
2013-04-23 04:18:49.730647+00,angry,disgust,0.6369446668773890,disgust,0.7976575774839150
2013-04-23 04:18:55.046499+00,surprised,surprise,0.7745281651616100,,
2013-04-23 04:19:24.581922+00,shock,fear,0.48939781459048400,disgust,0.8255183838540690
2013-04-23 04:19:39.913495+00,Disgust ,disgust,0.7805183004820720,disgust,0.8000609702430670
2013-04-23 04:19:40.107703+00,sad,disgust,0.8320340142352510,sadness,0.8854687441140410
2013-04-23 04:20:12.602361+00,happy,joy,0.7221787910209970,,
2013-04-23 04:20:16.047697+00,dull,disgust,0.577061112714,,
2013-04-23 04:20:24.645978+00,angry,anger,0.8682347934693100,disgust,0.3947988913627340
2013-04-23 04:20:25.384748+00,disappointed,disgust,0.5673993188887830,,
2013-04-23 04:20:41.48066+00,hopeful,sadness,0.34609935251064600,joy,0.7763356716604900
2013-04-23 04:20:47.872216+00,surprised,anger,0.807060230965726,surprise,0.7749165625078600
2013-04-23 04:20:56.313298+00,satisfied,joy,0.8359610335435720,anger,0.6339615477947520
2013-04-23 04:21:03.282367+00,sad,sadness,0.4668748482596130,,
2013-04-23 04:21:08.91029+00,angry,joy,0.412013268424198,anger,0.8462049203459170
2013-04-23 04:22:09.624235+00,surprise,surprise,0.9197966875275600,disgust,0.8582637946587060
2013-04-23 04:22:19.698095+00,surprise,surprise,0.8461769770132380,,
2013-04-23 04:22:33.930359+00,frustration,joy,0.6839918094762860,anger,0.9521908155606340
2013-04-23 04:22:36.588303+00,sad/disappointed surprise,surprise,0.5830310086719690,,
2013-04-23 04:22:43.00117+00,disappointed,surprise,0.5053418886382130,,
2013-04-23 04:22:44.504717+00,calmness,anger,0.690106068994061,anger,0.31563472096336100
2013-04-23 04:22:51.244092+00,very disappointed,disgust,0.7111302077537400,fear,0.38906290589366100
2013-04-23 04:22:54.753854+00,angry,anger,0.8651932047912850,,
2013-04-23 04:23:01.831668+00,dismay,disgust,0.42646878366358600,fear,0.7952661032322790
2013-04-23 04:23:04.810596+00,sad,sadness,0.5005574273411180,,
2013-04-23 04:23:14.403499+00,surprise,surprise,0.4972529032966120,,
2013-04-23 04:23:23.535947+00,slight horror,fear,0.4095619563478980,anger,0.5604738876223560
2013-04-23 04:23:26.362147+00,Pensive,anger,0.34909082194839100,,
2013-04-23 04:23:30.962811+00,Content,joy,0.8842291053030320,,
2013-04-23 04:23:32.047426+00,anger,anger,0.8945381194353100,joy,0.692302894545719
2013-04-23 04:23:35.296223+00,sad,sadness,0.5112184148048980,,
2013-04-23 04:23:36.549259+00,Surprise,surprise,0.37056657266088600,,
2013-04-23 04:23:39.346657+00,surprise,fear,0.6120497697265820,,
2013-04-23 04:23:48.131414+00,surprise,fear,0.39338622421491900,fear,0.82632353650406
2013-04-23 04:23:57.05342+00,Upset,sadness,0.6622901896213150,anger,0.8704816976794330
2013-04-23 04:24:39.80817+00,Anger,anger,0.37658397209171700,anger,0.665331585313289
2013-04-23 04:24:59.408661+00,Surprise,surprise,0.4427509369794280,,
2013-04-23 04:25:10.351502+00,Upset,anger,0.617012673060096,disgust,0.6595668414893430
2013-04-23 04:25:21.397836+00,Huh,fear,0.6939458527768600,fear,0.7304339347665810
2013-04-23 04:25:56.830177+00,Happy,joy,0.6718278503471370,,
2013-04-23 04:27:40.363167+00,shocked,surprise,0.8215613826410840,fear,0.8206929097417740
2013-04-23 04:28:09.534035+00,appaled,fear,0.7709736111108210,anger,0.5254224403761330
2013-04-23 04:31:32.758479+00,concern or alarm,sadness,0.5532935100141910,surprise,0.6661396219627930
2013-04-23 05:10:31.939061+00,engaged,fear,0.5270290409447620,joy,0.584909494081512
2013-04-23 05:10:43.952361+00,mischievious,joy,0.9927259820513430,,
2013-04-23 05:11:02.738641+00,surprised,sadness,0.5913422883255410,surprise,0.9830192829249430
2013-04-23 05:11:08.546132+00,sympathy for someone else's problem - the expression you make when someone else's cat dies,fear,0.9225705866701900,,
2013-04-23 05:11:12.050879+00,apprehensive ,sadness,0.6042592549230900,,
2013-04-23 05:11:13.706419+00,distressed,fear,0.7651645027101040,disgust,0.7913804510608320
2013-04-23 05:11:22.353523+00,angry,anger,0.4230599025962870,disgust,0.3458314307266850
2013-04-23 05:11:27.83669+00,astonishment,fear,0.734522685338743,surprise,0.8329660660354420
2013-04-23 05:11:35.98802+00,listening,surprise,0.4897742769680920,disgust,0.39134815991856200
2013-04-23 05:11:36.120788+00,puzzled astonishment,surprise,0.8235230045625940,,
2013-04-23 05:11:43.146248+00,angry,anger,0.6380097767338160,disgust,0.3117690419545400
2013-04-23 05:11:44.001075+00,gleeful ,joy,0.5366933112731200,joy,0.8588152780896050
2013-04-23 05:11:57.636475+00,expected grief,sadness,0.7898975565098230,fear,0.5500674203038220
2013-04-23 05:11:58.900286+00,evil,anger,0.8271187142003330,,
2013-04-23 05:12:03.785581+00,irate,joy,0.6359692595666270,anger,0.9847941647749390
2013-04-23 05:12:08.281552+00,disgruntled,disgust,0.8269325232133270,,
2013-04-23 05:12:18.432535+00,fuming,anger,0.8445582385640590,,
2013-04-23 05:12:19.667099+00,understanding,anger,0.8924673224333670,surprise,0.988367909565568
2013-04-23 05:12:27.565478+00,worried,fear,0.6287004602840170,,
2013-04-23 05:12:29.059783+00,pleased,joy,0.38089197233784900,,
2013-04-23 05:12:44.325223+00,alarmed,fear,0.7651838385034350,,
2013-04-23 05:12:49.149981+00,condecending,joy,0.7746971992542970,,
2013-04-23 05:12:53.621096+00,cross,anger,0.7585876577999440,,
2013-04-23 05:13:03.316842+00,loss,fear,0.5230487871682270,,
2013-04-23 05:13:14.944125+00,surprise,surprise,0.7999259586911650,,
2013-04-23 05:14:28.037954+00,?????????,disgust,0.772445076261647,sadness,0.7614232949679720
2013-04-23 05:14:29.402993+00,dismay,fear,0.8333955253624360,sadness,0.9511397474334350
2013-04-23 05:14:52.811485+00,sad surprise,fear,0.9203799150189800,,
2013-04-23 05:14:58.424209+00,happy,joy,0.8483783371887560,,
2013-04-23 05:15:23.722351+00,surprise,disgust,0.912479734753112,surprise,0.9210830595109290
2013-04-23 05:15:29.781954+00,gratified ,joy,0.6375470500672240,,
2013-04-23 05:15:33.726191+00,sad,sadness,0.7273702769955450,,
2013-04-23 05:15:43.865571+00,concern,sadness,0.3394692281493920,,
2013-04-23 05:15:44.1254+00,unhappy,anger,0.6233257943493480,disgust,0.6163584389109860
2013-04-23 05:15:48.701541+00,dismayed ,fear,0.9469457874773070,,
2013-04-23 05:15:53.101778+00,Surprise,surprise,0.8254204826895150,disgust,0.9430330370320010
2013-04-23 05:16:00.196461+00,sadness,sadness,0.7944021343253550,,
2013-04-23 05:16:01.525004+00,Distress,anger,0.8807595693273470,fear,0.38968109942507000
2013-04-23 05:16:11.727963+00,distgust,disgust,0.4577279798220840,,
2013-04-23 05:16:18.382523+00,Surprise,surprise,0.46635918081738100,,
2013-04-23 05:16:25.851817+00,Anger,anger,0.8044134275289250,,
2013-04-23 05:16:31.94656+00,alarm,fear,0.6651323755737390,joy,0.7120059170294550
2013-04-23 05:16:33.107178+00,anxious ,surprise,0.3491576986154540,,
2013-04-23 05:16:33.405114+00,Sadness,sadness,0.8166368823032830,,
2013-04-23 05:16:39.026022+00,neutral,fear,0.4935753222089260,joy,0.5866979767335580
2013-04-23 05:16:39.853298+00,Anger,anger,0.9614317305386070,,
2013-04-23 05:16:40.813562+00,disgust,anger,0.5089744581608100,sadness,0.5096095751971010
2013-04-23 05:16:44.982676+00,Concern,fear,0.7198313092114400,,
2013-04-23 05:16:46.425848+00,distressed,fear,0.5895073106512430,,
2013-04-23 05:16:51.388806+00,glad,joy,0.9467284551355990,joy,0.5476078458828850
2013-04-23 05:16:51.64769+00,irritation,anger,0.40841914133634400,,
2013-04-23 05:16:56.194974+00,Disgust,disgust,0.9510615691309790,fear,0.31510425182059400
2013-04-23 05:16:57.282007+00,concerned,joy,0.353458436508663,fear,0.6037672062637290
2013-04-23 05:16:57.493787+00,anger,anger,0.9624719089595600,anger,0.9247800319921220
2013-04-23 05:17:04.039441+00,irritation,anger,0.5885491575347260,,
2013-04-23 05:17:04.896442+00,scared,fear,0.9475415620952850,,
2013-04-23 05:17:09.574138+00,sad,sadness,0.8818951135734100,anger,0.7449319039471450
2013-04-23 05:17:16.907555+00,grumpy,disgust,0.6163531151600180,,
2013-04-23 05:17:24.219923+00,stern,disgust,0.8634167816257100,,
2013-04-23 05:17:35.876419+00,shocked,disgust,0.49783501224592300,fear,0.3852605460444470
2013-04-23 05:17:39.672731+00,alarm,fear,0.9467879601521420,,
2013-04-23 05:17:51.353876+00,indifferent,sadness,0.5891604835167530,joy,0.34440758158452800
2013-04-23 05:18:10.209604+00,surprise,anger,0.5801129959523680,surprise,0.9904913882026450
2013-04-23 05:18:14.467452+00,smug,joy,0.5747931094607340,,
2013-04-23 05:18:19.931575+00,surprise,fear,0.8951165006728840,surprise,0.6987862673122440
2013-04-23 05:18:20.867411+00,frightened,surprise,0.5962224839488040,anger,0.5247371798148380
2013-04-23 05:18:25.61547+00,chagrin,disgust,0.8999028691789140,,
2013-04-23 05:18:26.526383+00,content,joy,0.7498678941300860,,
2013-04-23 05:18:27.084778+00,disgust,joy,0.3156843036180360,disgust,0.6165932681644340
2013-04-23 05:18:31.61319+00,sad,sadness,0.8782461710972710,,
2013-04-23 05:18:34.87591+00,irritation,disgust,0.4230950477533040,disgust,0.38262247156817500
2013-04-23 05:18:35.693107+00,surprised ,sadness,0.4159851968828610,anger,0.45574757290495800
2013-04-23 05:18:37.206351+00,awed,surprise,0.47005441442597700,,
2013-04-23 05:18:39.612731+00,surprised,surprise,0.6645372017166400,,
2013-04-23 05:18:41.526688+00,disgust,disgust,0.9568230954231690,anger,0.7001643457217140
2013-04-23 05:18:41.717294+00,happy,joy,0.7712864031549540,,
2013-04-23 05:18:43.33352+00,angry,anger,0.33124872544318100,disgust,0.414273502095994
2013-04-23 05:18:47.092138+00,afraid,disgust,0.9783812751295050,sadness,0.6801139616873120
2013-04-23 05:18:48.417029+00,disgust,disgust,0.6165842331247400,,
2013-04-23 05:18:50.180976+00,inquisitive,sadness,0.38540373518401600,joy,0.3085234659436960
2013-04-23 05:18:56.888158+00,irritation,anger,0.7307650831295180,fear,0.5010962832951920
2013-04-23 05:18:59.578195+00,neutral ,joy,0.31881209301667200,,
2013-04-23 05:19:03.387248+00,concern,fear,0.4257106681121510,,
2013-04-23 05:19:05.081037+00,disgusted,disgust,0.7721843653633440,,
2013-04-23 05:19:08.575499+00,happy,joy,0.9948741280417720,,
2013-04-23 05:19:10.485174+00,concern,sadness,0.3171562604838980,surprise,0.3917339764535430
2013-04-23 05:19:13.578188+00,surprised,surprise,0.7590789294237470,disgust,0.5587179348420890
2013-04-23 05:19:24.140679+00,horrified,fear,0.8819361560857660,anger,0.8182402160656970
2013-04-23 05:19:28.478768+00,contentment,joy,0.6244796419749040,,
2013-04-23 05:19:41.832726+00,boredom,sadness,0.3043566822540020,,
2013-04-23 05:19:48.868079+00,anger,anger,0.6354740195674820,anger,0.7347582437330860
2013-04-23 05:19:50.02895+00,surprised,joy,0.6234081562270630,disgust,0.8981462698616570
2013-04-23 05:19:56.860997+00,scared,fear,0.8952725883972590,joy,0.3032514730632470
2013-04-23 05:20:01.86962+00,excited,surprise,0.6024276503759780,joy,0.4649774752300310
2013-04-23 05:20:57.230214+00,sad,sadness,0.6006395998876540,disgust,0.7199886312941090
2013-04-23 05:21:08.392176+00,calm,joy,0.6359277667710560,,
2013-04-23 05:21:26.476992+00,scare,fear,0.9411443271441380,sadness,0.8551725461846220
2013-04-23 05:21:31.822626+00,surprise,surprise,0.8248673109337690,,
2013-04-23 05:21:33.252255+00,sad,sadness,0.5842613634653390,sadness,0.8163455844158310
2013-04-23 05:21:37.321783+00,fear,fear,0.8473229778232050,,
2013-04-23 05:21:39.723208+00,anger,anger,0.4568574154230760,,
2013-04-23 05:21:45.334362+00,frustration,anger,0.9902069539530200,joy,0.5482767833629620
2013-04-23 05:21:45.828496+00,surprise,fear,0.5289698285918700,,
2013-04-23 05:21:52.107138+00,disgust,anger,0.52357612248993,fear,0.37172160093787200
2013-04-23 05:21:52.35372+00,startled,disgust,0.3019034414552150,fear,0.47025425755418800
2013-04-23 05:21:58.600922+00,startled,fear,0.710952282208018,anger,0.8830086611909790
2013-04-23 05:21:59.401456+00,happiness,anger,0.3063541318448950,joy,0.7162779351710480
2013-04-23 05:22:06.863409+00,disinterested,sadness,0.7878569052089010,sadness,0.354637135961093
2013-04-23 05:22:07.247235+00,shock,surprise,0.7384911802696800,,
2013-04-23 05:22:12.697423+00,shock,joy,0.46395073303801800,surprise,0.6856443076646770
2013-04-23 05:22:18.513198+00,anger,anger,0.7659943867459620,,
2013-04-23 05:22:24.032633+00,concerned,disgust,0.8444151887670160,joy,0.8190052762627600
2013-04-23 05:22:26.93019+00,shock,surprise,0.9847376985199300,anger,0.9208804959040700
2013-04-23 05:22:32.08582+00,fear,disgust,0.7449908108613000,sadness,0.784665071769577
2013-04-23 05:22:34.733958+00,fear,disgust,0.6705100551247600,sadness,0.7966975869145240
2013-04-23 05:22:40.617397+00,worry,sadness,0.38544425514992300,anger,0.36259215804748200
2013-04-23 05:22:50.13105+00,normal,fear,0.4325437835883350,,
2013-04-23 05:22:57.016756+00,disgusts,disgust,0.5813541661947970,,
